date,datetime,cash_type,card,coffee_name,Time_of_Day,Weekday,Month_name,Weekdaysort,Monthsort,hour_of_day,money,order_id,total_products_in_order,total_value_of_order
2024-07-26,2024-07-26 12:07:01.670000 UTC,card,ANON-0000-0000-0379,Americano with Milk,Afternoon,pt.,lip,5,7,12,27.92,2024-07-26 12:07:01.670+00_ANON-0000-0000-0379,1,27.92
2024-07-26,2024-07-26 22:49:52.318000 UTC,card,ANON-0000-0000-0412,Americano with Milk,Night,pt.,lip,5,7,22,27.92,2024-07-26 22:49:52.318+00_ANON-0000-0000-0412,1,27.92
2024-07-27,2024-07-27 11:55:31.381000 UTC,card,ANON-0000-0000-0413,Americano with Milk,Morning,sob.,lip,6,7,11,27.92,2024-07-27 11:55:31.381+00_ANON-0000-0000-0413,1,27.92
2024-07-27,2024-07-27 12:25:10.115000 UTC,card,ANON-0000-0000-0059,Americano with Milk,Afternoon,sob.,lip,6,7,12,27.92,2024-07-27 12:25:10.115+00_ANON-0000-0000-0059,1,27.92
2024-07-27,2024-07-27 12:33:23.070000 UTC,card,ANON-0000-0000-0059,Americano with Milk,Afternoon,sob.,lip,6,7,12,27.92,2024-07-27 12:33:23.070+00_ANON-0000-0000-0059,1,27.92
2024-07-29,2024-07-29 09:15:46.155000 UTC,card,ANON-0000-0000-0097,Americano with Milk,Morning,pon.,lip,1,7,9,27.92,2024-07-29 09:15:46.155+00_ANON-0000-0000-0097,1,27.92
2024-07-29,2024-07-29 09:51:24.747000 UTC,card,ANON-0000-0000-0419,Americano with Milk,Morning,pon.,lip,1,7,9,27.92,2024-07-29 09:51:24.747+00_ANON-0000-0000-0419,1,27.92
2024-07-30,2024-07-30 07:41:10.945000 UTC,card,ANON-0000-0000-0423,Americano with Milk,Morning,wt.,lip,2,7,7,27.92,2024-07-30 07:41:10.945+00_ANON-0000-0000-0423,1,27.92
2024-07-30,2024-07-30 09:13:43.217000 UTC,card,ANON-0000-0000-0097,Americano with Milk,Morning,wt.,lip,2,7,9,27.92,2024-07-30 09:13:43.217+00_ANON-0000-0000-0097,1,27.92
2024-07-30,2024-07-30 10:19:34.213000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,wt.,lip,2,7,10,27.92,2024-07-30 10:19:34.213+00_ANON-0000-0000-0276,1,27.92
2024-07-30,2024-07-30 11:14:41.678000 UTC,card,ANON-0000-0000-0427,Americano with Milk,Morning,wt.,lip,2,7,11,27.92,2024-07-30 11:14:41.678+00_ANON-0000-0000-0427,1,27.92
2024-07-30,2024-07-30 11:16:01.630000 UTC,card,ANON-0000-0000-0428,Americano with Milk,Morning,wt.,lip,2,7,11,27.92,2024-07-30 11:16:01.630+00_ANON-0000-0000-0428,1,27.92
2024-07-30,2024-07-30 11:30:34.737000 UTC,card,ANON-0000-0000-0429,Americano with Milk,Morning,wt.,lip,2,7,11,27.92,2024-07-30 11:30:34.737+00_ANON-0000-0000-0429,1,27.92
2024-07-30,2024-07-30 11:31:40.809000 UTC,card,ANON-0000-0000-0430,Americano with Milk,Morning,wt.,lip,2,7,11,27.92,2024-07-30 11:31:40.809+00_ANON-0000-0000-0430,1,27.92
2024-07-30,2024-07-30 15:16:09.628000 UTC,card,ANON-0000-0000-0432,Americano with Milk,Afternoon,wt.,lip,2,7,15,27.92,2024-07-30 15:16:09.628+00_ANON-0000-0000-0432,1,27.92
2024-07-30,2024-07-30 20:57:02.324000 UTC,card,ANON-0000-0000-0347,Americano with Milk,Night,wt.,lip,2,7,20,27.92,2024-07-30 20:57:02.324+00_ANON-0000-0000-0347,1,27.92
2024-07-31,2024-07-31 07:59:52.098000 UTC,card,ANON-0000-0000-0423,Americano with Milk,Morning,śr.,lip,3,7,7,27.92,2024-07-31 07:59:52.098+00_ANON-0000-0000-0423,1,27.92
2024-07-31,2024-07-31 09:58:15.863000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,śr.,lip,3,7,9,27.92,2024-07-31 09:58:15.863+00_ANON-0000-0000-0276,1,27.92
2024-07-31,2024-07-31 13:24:49.437000 UTC,card,ANON-0000-0000-0438,Americano with Milk,Afternoon,śr.,lip,3,7,13,27.92,2024-07-31 13:24:49.437+00_ANON-0000-0000-0438,1,27.92
2024-07-31,2024-07-31 20:59:25.013000 UTC,card,ANON-0000-0000-0040,Americano with Milk,Night,śr.,lip,3,7,20,27.92,2024-07-31 20:59:25.013+00_ANON-0000-0000-0040,1,27.92
2024-08-01,2024-08-01 07:31:00.085000 UTC,card,ANON-0000-0000-0423,Americano with Milk,Morning,czw.,sie,4,8,7,27.92,2024-08-01 07:31:00.085+00_ANON-0000-0000-0423,1,27.92
2024-08-01,2024-08-01 09:25:20.060000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,czw.,sie,4,8,9,27.92,2024-08-01 09:25:20.060+00_ANON-0000-0000-0276,1,27.92
2024-08-01,2024-08-01 11:04:14.067000 UTC,card,ANON-0000-0000-0097,Americano with Milk,Morning,czw.,sie,4,8,11,27.92,2024-08-01 11:04:14.067+00_ANON-0000-0000-0097,1,27.92
2024-08-01,2024-08-01 11:22:46.369000 UTC,card,ANON-0000-0000-0447,Americano with Milk,Morning,czw.,sie,4,8,11,27.92,2024-08-01 11:22:46.369+00_ANON-0000-0000-0447,1,27.92
2024-08-01,2024-08-01 15:43:43.820000 UTC,card,ANON-0000-0000-0423,Americano with Milk,Afternoon,czw.,sie,4,8,15,27.92,2024-08-01 15:43:43.820+00_ANON-0000-0000-0423,1,27.92
2024-08-02,2024-08-02 09:01:54.165000 UTC,card,ANON-0000-0000-0453,Americano with Milk,Morning,pt.,sie,5,8,9,27.92,2024-08-02 09:01:54.165+00_ANON-0000-0000-0453,1,27.92
2024-08-02,2024-08-02 09:35:02.899000 UTC,card,ANON-0000-0000-0097,Americano with Milk,Morning,pt.,sie,5,8,9,27.92,2024-08-02 09:35:02.899+00_ANON-0000-0000-0097,1,27.92
2024-08-02,2024-08-02 18:08:35.282000 UTC,card,ANON-0000-0000-0454,Americano with Milk,Night,pt.,sie,5,8,18,27.92,2024-08-02 18:08:35.282+00_ANON-0000-0000-0454,1,27.92
2024-08-03,2024-08-03 08:53:46.651000 UTC,card,ANON-0000-0000-0097,Americano with Milk,Morning,sob.,sie,6,8,8,27.92,2024-08-03 08:53:46.651+00_ANON-0000-0000-0097,1,27.92
2024-08-03,2024-08-03 10:12:25.650000 UTC,card,ANON-0000-0000-0304,Americano with Milk,Morning,sob.,sie,6,8,10,27.92,2024-08-03 10:12:25.650+00_ANON-0000-0000-0304,1,27.92
2024-08-03,2024-08-03 12:03:35.777000 UTC,card,ANON-0000-0000-0040,Americano with Milk,Afternoon,sob.,sie,6,8,12,27.92,2024-08-03 12:03:35.777+00_ANON-0000-0000-0040,1,27.92
2024-08-03,2024-08-03 16:53:59.927000 UTC,card,ANON-0000-0000-0322,Americano with Milk,Afternoon,sob.,sie,6,8,16,27.92,2024-08-03 16:53:59.927+00_ANON-0000-0000-0322,1,27.92
2024-08-04,2024-08-04 10:37:51.103000 UTC,card,ANON-0000-0000-0040,Americano with Milk,Morning,niedz.,sie,7,8,10,27.92,2024-08-04 10:37:51.103+00_ANON-0000-0000-0040,1,27.92
2024-08-05,2024-08-05 09:19:19.176000 UTC,card,ANON-0000-0000-0097,Americano with Milk,Morning,pon.,sie,1,8,9,27.92,2024-08-05 09:19:19.176+00_ANON-0000-0000-0097,1,27.92
2024-08-05,2024-08-05 22:43:48.193000 UTC,card,ANON-0000-0000-0464,Americano with Milk,Night,pon.,sie,1,8,22,27.92,2024-08-05 22:43:48.193+00_ANON-0000-0000-0464,1,27.92
2024-08-06,2024-08-06 19:05:23.110000 UTC,card,ANON-0000-0000-0467,Americano with Milk,Night,wt.,sie,2,8,19,27.92,2024-08-06 19:05:23.110+00_ANON-0000-0000-0467,1,27.92
2024-08-07,2024-08-07 08:55:48.455000 UTC,card,ANON-0000-0000-0453,Americano with Milk,Morning,śr.,sie,3,8,8,27.92,2024-08-07 08:55:48.455+00_ANON-0000-0000-0453,1,27.92
2024-08-08,2024-08-08 12:27:05.373000 UTC,card,ANON-0000-0000-0420,Americano with Milk,Afternoon,czw.,sie,4,8,12,27.92,2024-08-08 12:27:05.373+00_ANON-0000-0000-0420,1,27.92
2024-08-08,2024-08-08 21:25:59.265000 UTC,card,ANON-0000-0000-0311,Americano with Milk,Night,czw.,sie,4,8,21,27.92,2024-08-08 21:25:59.265+00_ANON-0000-0000-0311,1,27.92
2024-08-09,2024-08-09 10:26:47.174000 UTC,card,ANON-0000-0000-0311,Americano with Milk,Morning,pt.,sie,5,8,10,27.92,2024-08-09 10:26:47.174+00_ANON-0000-0000-0311,1,27.92
2024-08-10,2024-08-10 12:33:12.454000 UTC,card,ANON-0000-0000-0463,Americano with Milk,Afternoon,sob.,sie,6,8,12,27.92,2024-08-10 12:33:12.454+00_ANON-0000-0000-0463,1,27.92
2024-08-11,2024-08-11 10:17:23.636000 UTC,card,ANON-0000-0000-0347,Americano with Milk,Morning,niedz.,sie,7,8,10,27.92,2024-08-11 10:17:23.636+00_ANON-0000-0000-0347,1,27.92
2024-08-12,2024-08-12 11:15:04.771000 UTC,card,ANON-0000-0000-0489,Americano with Milk,Morning,pon.,sie,1,8,11,27.92,2024-08-12 11:15:04.771+00_ANON-0000-0000-0489,1,27.92
2024-08-12,2024-08-12 15:33:33.110000 UTC,card,ANON-0000-0000-0493,Americano with Milk,Afternoon,pon.,sie,1,8,15,27.92,2024-08-12 15:33:33.110+00_ANON-0000-0000-0493,1,27.92
2024-08-12,2024-08-12 18:05:04.830000 UTC,card,ANON-0000-0000-0097,Americano with Milk,Night,pon.,sie,1,8,18,27.92,2024-08-12 18:05:04.830+00_ANON-0000-0000-0097,1,27.92
2024-08-12,2024-08-12 21:25:49.351000 UTC,card,ANON-0000-0000-0097,Americano with Milk,Night,pon.,sie,1,8,21,27.92,2024-08-12 21:25:49.351+00_ANON-0000-0000-0097,1,27.92
2024-08-13,2024-08-13 08:44:30.187000 UTC,card,ANON-0000-0000-0495,Americano with Milk,Morning,wt.,sie,2,8,8,27.92,2024-08-13 08:44:30.187+00_ANON-0000-0000-0495,1,27.92
2024-08-13,2024-08-13 09:14:21.598000 UTC,card,ANON-0000-0000-0097,Americano with Milk,Morning,wt.,sie,2,8,9,27.92,2024-08-13 09:14:21.598+00_ANON-0000-0000-0097,1,27.92
2024-08-13,2024-08-13 09:45:56.370000 UTC,card,ANON-0000-0000-0385,Americano with Milk,Morning,wt.,sie,2,8,9,27.92,2024-08-13 09:45:56.370+00_ANON-0000-0000-0385,1,27.92
2024-08-13,2024-08-13 13:01:41.487000 UTC,card,ANON-0000-0000-0497,Americano with Milk,Afternoon,wt.,sie,2,8,13,27.92,2024-08-13 13:01:41.487+00_ANON-0000-0000-0497,1,27.92
2024-08-13,2024-08-13 15:55:29.579000 UTC,card,ANON-0000-0000-0097,Americano with Milk,Afternoon,wt.,sie,2,8,15,27.92,2024-08-13 15:55:29.579+00_ANON-0000-0000-0097,1,27.92
2024-08-14,2024-08-14 18:59:18.279000 UTC,card,ANON-0000-0000-0506,Americano with Milk,Night,śr.,sie,3,8,18,27.92,2024-08-14 18:59:18.279+00_ANON-0000-0000-0506,1,27.92
2024-08-15,2024-08-15 17:53:52.225000 UTC,card,ANON-0000-0000-0511,Americano with Milk,Night,czw.,sie,4,8,17,27.92,2024-08-15 17:53:52.225+00_ANON-0000-0000-0511,1,27.92
2024-08-16,2024-08-16 13:36:12.798000 UTC,card,ANON-0000-0000-0429,Americano with Milk,Afternoon,pt.,sie,5,8,13,27.92,2024-08-16 13:36:12.798+00_ANON-0000-0000-0429,1,27.92
2024-08-17,2024-08-17 09:16:53.491000 UTC,card,ANON-0000-0000-0097,Americano with Milk,Morning,sob.,sie,6,8,9,27.92,2024-08-17 09:16:53.491+00_ANON-0000-0000-0097,1,27.92
2024-08-17,2024-08-17 10:53:41.327000 UTC,card,ANON-0000-0000-0517,Americano with Milk,Morning,sob.,sie,6,8,10,27.92,2024-08-17 10:53:41.327+00_ANON-0000-0000-0517,1,27.92
2024-08-17,2024-08-17 13:18:40.184000 UTC,card,ANON-0000-0000-0518,Americano with Milk,Afternoon,sob.,sie,6,8,13,27.92,2024-08-17 13:18:40.184+00_ANON-0000-0000-0518,1,27.92
2024-08-17,2024-08-17 21:18:56.806000 UTC,card,ANON-0000-0000-0040,Americano with Milk,Night,sob.,sie,6,8,21,27.92,2024-08-17 21:18:56.806+00_ANON-0000-0000-0040,1,27.92
2024-08-18,2024-08-18 08:56:01.292000 UTC,card,ANON-0000-0000-0522,Americano with Milk,Morning,niedz.,sie,7,8,8,27.92,2024-08-18 08:56:01.292+00_ANON-0000-0000-0522,1,27.92
2024-08-18,2024-08-18 14:30:21.605000 UTC,card,ANON-0000-0000-0040,Americano with Milk,Afternoon,niedz.,sie,7,8,14,27.92,2024-08-18 14:30:21.605+00_ANON-0000-0000-0040,1,27.92
2024-08-20,2024-08-20 09:14:54.885000 UTC,card,ANON-0000-0000-0097,Americano with Milk,Morning,wt.,sie,2,8,9,27.92,2024-08-20 09:14:54.885+00_ANON-0000-0000-0097,1,27.92
2024-08-21,2024-08-21 07:59:13.098000 UTC,card,ANON-0000-0000-0533,Americano with Milk,Morning,śr.,sie,3,8,7,27.92,2024-08-21 07:59:13.098+00_ANON-0000-0000-0533,1,27.92
2024-08-21,2024-08-21 10:38:44.527000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,śr.,sie,3,8,10,27.92,2024-08-21 10:38:44.527+00_ANON-0000-0000-0276,1,27.92
2024-08-22,2024-08-22 10:09:23.470000 UTC,card,ANON-0000-0000-0419,Americano with Milk,Morning,czw.,sie,4,8,10,27.92,2024-08-22 10:09:23.470+00_ANON-0000-0000-0419,1,27.92
2024-08-22,2024-08-22 10:47:59.356000 UTC,card,ANON-0000-0000-0535,Americano with Milk,Morning,czw.,sie,4,8,10,27.92,2024-08-22 10:47:59.356+00_ANON-0000-0000-0535,1,27.92
2024-08-23,2024-08-23 09:14:52.024000 UTC,card,ANON-0000-0000-0419,Americano with Milk,Morning,pt.,sie,5,8,9,27.92,2024-08-23 09:14:52.024+00_ANON-0000-0000-0419,1,27.92
2024-08-26,2024-08-26 09:21:36.706000 UTC,card,ANON-0000-0000-0097,Americano with Milk,Morning,pon.,sie,1,8,9,27.92,2024-08-26 09:21:36.706+00_ANON-0000-0000-0097,1,27.92
2024-08-26,2024-08-26 22:55:39.905000 UTC,card,ANON-0000-0000-0550,Americano with Milk,Night,pon.,sie,1,8,22,27.92,2024-08-26 22:55:39.905+00_ANON-0000-0000-0550,1,27.92
2024-08-28,2024-08-28 13:48:35.199000 UTC,card,ANON-0000-0000-0552,Americano with Milk,Afternoon,śr.,sie,3,8,13,27.92,2024-08-28 13:48:35.199+00_ANON-0000-0000-0552,1,27.92
2024-08-31,2024-08-31 10:02:08.193000 UTC,card,ANON-0000-0000-0555,Americano with Milk,Morning,sob.,sie,6,8,10,27.92,2024-08-31 10:02:08.193+00_ANON-0000-0000-0555,1,27.92
2024-08-31,2024-08-31 11:29:54.571000 UTC,card,ANON-0000-0000-0557,Americano with Milk,Morning,sob.,sie,6,8,11,27.92,2024-08-31 11:29:54.571+00_ANON-0000-0000-0557,1,27.92
2024-09-01,2024-09-01 12:50:17.448000 UTC,card,ANON-0000-0000-0559,Americano with Milk,Afternoon,niedz.,wrz,7,9,12,27.92,2024-09-01 12:50:17.448+00_ANON-0000-0000-0559,1,27.92
2024-09-01,2024-09-01 14:44:04.027000 UTC,card,ANON-0000-0000-0385,Americano with Milk,Afternoon,niedz.,wrz,7,9,14,27.92,2024-09-01 14:44:04.027+00_ANON-0000-0000-0385,1,27.92
2024-09-02,2024-09-02 08:50:17.646000 UTC,card,ANON-0000-0000-0564,Americano with Milk,Morning,pon.,wrz,1,9,8,27.92,2024-09-02 08:50:17.646+00_ANON-0000-0000-0564,1,27.92
2024-09-02,2024-09-02 14:58:47.143000 UTC,card,ANON-0000-0000-0566,Americano with Milk,Afternoon,pon.,wrz,1,9,14,27.92,2024-09-02 14:58:47.143+00_ANON-0000-0000-0566,1,27.92
2024-09-03,2024-09-03 09:17:02.210000 UTC,card,ANON-0000-0000-0385,Americano with Milk,Morning,wt.,wrz,2,9,9,27.92,2024-09-03 09:17:02.210+00_ANON-0000-0000-0385,1,27.92
2024-09-03,2024-09-03 09:20:17.170000 UTC,card,ANON-0000-0000-0573,Americano with Milk,Morning,wt.,wrz,2,9,9,27.92,2024-09-03 09:20:17.170+00_ANON-0000-0000-0573,1,27.92
2024-09-03,2024-09-03 18:48:34.747000 UTC,card,ANON-0000-0000-0333,Americano with Milk,Night,wt.,wrz,2,9,18,27.92,2024-09-03 18:48:34.747+00_ANON-0000-0000-0333,1,27.92
2024-09-03,2024-09-03 19:17:13.808000 UTC,card,ANON-0000-0000-0467,Americano with Milk,Night,wt.,wrz,2,9,19,27.92,2024-09-03 19:17:13.808+00_ANON-0000-0000-0467,1,27.92
2024-09-04,2024-09-04 11:11:21.574000 UTC,card,ANON-0000-0000-0577,Americano with Milk,Morning,śr.,wrz,3,9,11,27.92,2024-09-04 11:11:21.574+00_ANON-0000-0000-0577,1,27.92
2024-09-04,2024-09-04 11:55:34.487000 UTC,card,ANON-0000-0000-0578,Americano with Milk,Morning,śr.,wrz,3,9,11,27.92,2024-09-04 11:55:34.487+00_ANON-0000-0000-0578,1,27.92
2024-09-04,2024-09-04 19:41:41.962000 UTC,card,ANON-0000-0000-0097,Americano with Milk,Night,śr.,wrz,3,9,19,27.92,2024-09-04 19:41:41.962+00_ANON-0000-0000-0097,1,27.92
2024-09-05,2024-09-05 09:31:17.020000 UTC,card,ANON-0000-0000-0385,Americano with Milk,Morning,czw.,wrz,4,9,9,27.92,2024-09-05 09:31:17.020+00_ANON-0000-0000-0385,1,27.92
2024-09-05,2024-09-05 10:28:56.227000 UTC,card,ANON-0000-0000-0581,Americano with Milk,Morning,czw.,wrz,4,9,10,27.92,2024-09-05 10:28:56.227+00_ANON-0000-0000-0581,1,27.92
2024-09-05,2024-09-05 16:39:59.634000 UTC,card,ANON-0000-0000-0585,Americano with Milk,Afternoon,czw.,wrz,4,9,16,27.92,2024-09-05 16:39:59.634+00_ANON-0000-0000-0585,1,27.92
2024-09-09,2024-09-09 11:11:36.122000 UTC,card,ANON-0000-0000-0600,Americano with Milk,Morning,pon.,wrz,1,9,11,27.92,2024-09-09 11:11:36.122+00_ANON-0000-0000-0600,1,27.92
2024-09-09,2024-09-09 11:12:50.640000 UTC,card,ANON-0000-0000-0601,Americano with Milk,Morning,pon.,wrz,1,9,11,27.92,2024-09-09 11:12:50.640+00_ANON-0000-0000-0601,1,27.92
2024-09-10,2024-09-10 18:45:22.624000 UTC,card,ANON-0000-0000-0610,Americano with Milk,Night,wt.,wrz,2,9,18,27.92,2024-09-10 18:45:22.624+00_ANON-0000-0000-0610,1,27.92
2024-09-11,2024-09-11 09:28:46.757000 UTC,card,ANON-0000-0000-0097,Americano with Milk,Morning,śr.,wrz,3,9,9,27.92,2024-09-11 09:28:46.757+00_ANON-0000-0000-0097,1,27.92
2024-09-12,2024-09-12 11:27:36.065000 UTC,card,ANON-0000-0000-0615,Americano with Milk,Morning,czw.,wrz,4,9,11,27.92,2024-09-12 11:27:36.065+00_ANON-0000-0000-0615,1,27.92
2024-09-13,2024-09-13 15:38:18.869000 UTC,card,ANON-0000-0000-0242,Americano with Milk,Afternoon,pt.,wrz,5,9,15,27.92,2024-09-13 15:38:18.869+00_ANON-0000-0000-0242,1,27.92
2024-09-13,2024-09-13 15:50:53.892000 UTC,card,ANON-0000-0000-0552,Americano with Milk,Afternoon,pt.,wrz,5,9,15,27.92,2024-09-13 15:50:53.892+00_ANON-0000-0000-0552,1,27.92
2024-09-15,2024-09-15 09:49:38.741000 UTC,card,ANON-0000-0000-0620,Americano with Milk,Morning,niedz.,wrz,7,9,9,27.92,2024-09-15 09:49:38.741+00_ANON-0000-0000-0620,1,27.92
2024-09-16,2024-09-16 13:33:36.767000 UTC,card,ANON-0000-0000-0584,Americano with Milk,Afternoon,pon.,wrz,1,9,13,27.92,2024-09-16 13:33:36.767+00_ANON-0000-0000-0584,1,27.92
2024-09-16,2024-09-16 17:16:05.734000 UTC,card,ANON-0000-0000-0622,Americano with Milk,Night,pon.,wrz,1,9,17,27.92,2024-09-16 17:16:05.734+00_ANON-0000-0000-0622,1,27.92
2024-09-16,2024-09-16 21:37:47.308000 UTC,card,ANON-0000-0000-0287,Americano with Milk,Night,pon.,wrz,1,9,21,27.92,2024-09-16 21:37:47.308+00_ANON-0000-0000-0287,1,27.92
2024-09-16,2024-09-16 21:38:48.666000 UTC,card,ANON-0000-0000-0097,Americano with Milk,Night,pon.,wrz,1,9,21,27.92,2024-09-16 21:38:48.666+00_ANON-0000-0000-0097,1,27.92
2024-09-17,2024-09-17 08:37:37.553000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,wt.,wrz,2,9,8,27.92,2024-09-17 08:37:37.553+00_ANON-0000-0000-0276,1,27.92
2024-09-17,2024-09-17 09:34:56.760000 UTC,card,ANON-0000-0000-0620,Americano with Milk,Morning,wt.,wrz,2,9,9,27.92,2024-09-17 09:34:56.760+00_ANON-0000-0000-0620,1,27.92
2024-09-17,2024-09-17 13:54:23.032000 UTC,card,ANON-0000-0000-0554,Americano with Milk,Afternoon,wt.,wrz,2,9,13,27.92,2024-09-17 13:54:23.032+00_ANON-0000-0000-0554,1,27.92
2024-09-17,2024-09-17 19:00:45.913000 UTC,card,ANON-0000-0000-0632,Americano with Milk,Night,wt.,wrz,2,9,19,27.92,2024-09-17 19:00:45.913+00_ANON-0000-0000-0632,1,27.92
2024-09-17,2024-09-17 19:03:53.274000 UTC,card,ANON-0000-0000-0633,Americano with Milk,Night,wt.,wrz,2,9,19,27.92,2024-09-17 19:03:53.274+00_ANON-0000-0000-0633,1,27.92
2024-09-17,2024-09-17 19:31:57.368000 UTC,card,ANON-0000-0000-0635,Americano with Milk,Night,wt.,wrz,2,9,19,27.92,2024-09-17 19:31:57.368+00_ANON-0000-0000-0635,1,27.92
2024-09-19,2024-09-19 08:17:18.665000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,czw.,wrz,4,9,8,27.92,2024-09-19 08:17:18.665+00_ANON-0000-0000-0276,1,27.92
2024-09-20,2024-09-20 08:34:56.930000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,pt.,wrz,5,9,8,27.92,2024-09-20 08:34:56.930+00_ANON-0000-0000-0276,1,27.92
2024-09-20,2024-09-20 09:46:15.400000 UTC,card,ANON-0000-0000-0641,Americano with Milk,Morning,pt.,wrz,5,9,9,27.92,2024-09-20 09:46:15.400+00_ANON-0000-0000-0641,1,27.92
2024-09-20,2024-09-20 13:39:55.465000 UTC,card,ANON-0000-0000-0333,Americano with Milk,Afternoon,pt.,wrz,5,9,13,27.92,2024-09-20 13:39:55.465+00_ANON-0000-0000-0333,1,27.92
2024-09-22,2024-09-22 11:51:59.888000 UTC,card,ANON-0000-0000-0651,Americano with Milk,Morning,niedz.,wrz,7,9,11,27.92,2024-09-22 11:51:59.888+00_ANON-0000-0000-0651,1,27.92
2024-09-22,2024-09-22 12:07:20.767000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Afternoon,niedz.,wrz,7,9,12,27.92,2024-09-22 12:07:20.767+00_ANON-0000-0000-0276,1,27.92
2024-09-22,2024-09-22 13:33:34.561000 UTC,card,ANON-0000-0000-0510,Americano with Milk,Afternoon,niedz.,wrz,7,9,13,27.92,2024-09-22 13:33:34.561+00_ANON-0000-0000-0510,1,27.92
2024-09-22,2024-09-22 22:37:58.406000 UTC,card,ANON-0000-0000-0657,Americano with Milk,Night,niedz.,wrz,7,9,22,27.92,2024-09-22 22:37:58.406+00_ANON-0000-0000-0657,1,27.92
2024-09-23,2024-09-23 09:03:36.954000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,pon.,wrz,1,9,9,27.92,2024-09-23 09:03:36.954+00_ANON-0000-0000-0276,1,27.92
2024-09-23,2024-09-23 14:08:51.946000 UTC,card,ANON-0000-0000-0573,Americano with Milk,Afternoon,pon.,wrz,1,9,14,27.92,2024-09-23 14:08:51.946+00_ANON-0000-0000-0573,1,27.92
2024-09-24,2024-09-24 08:33:32.613000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,wt.,wrz,2,9,8,27.92,2024-09-24 08:33:32.613+00_ANON-0000-0000-0276,1,27.92
2024-09-25,2024-09-25 22:18:51.754000 UTC,card,ANON-0000-0000-0475,Americano with Milk,Night,śr.,wrz,3,9,22,27.92,2024-09-25 22:18:51.754+00_ANON-0000-0000-0475,1,27.92
2024-09-26,2024-09-26 10:37:06.485000 UTC,card,ANON-0000-0000-0333,Americano with Milk,Morning,czw.,wrz,4,9,10,27.92,2024-09-26 10:37:06.485+00_ANON-0000-0000-0333,1,27.92
2024-09-26,2024-09-26 22:47:24.867000 UTC,card,ANON-0000-0000-0472,Americano with Milk,Night,czw.,wrz,4,9,22,27.92,2024-09-26 22:47:24.867+00_ANON-0000-0000-0472,1,27.92
2024-09-27,2024-09-27 09:29:45.646000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,pt.,wrz,5,9,9,27.92,2024-09-27 09:29:45.646+00_ANON-0000-0000-0276,1,27.92
2024-09-27,2024-09-27 10:46:56.620000 UTC,card,ANON-0000-0000-0333,Americano with Milk,Morning,pt.,wrz,5,9,10,27.92,2024-09-27 10:46:56.620+00_ANON-0000-0000-0333,1,27.92
2024-09-27,2024-09-27 11:35:00.282000 UTC,card,ANON-0000-0000-0333,Americano with Milk,Morning,pt.,wrz,5,9,11,27.92,2024-09-27 11:35:00.282+00_ANON-0000-0000-0333,1,27.92
2024-09-27,2024-09-27 13:33:52.455000 UTC,card,ANON-0000-0000-0677,Americano with Milk,Afternoon,pt.,wrz,5,9,13,27.92,2024-09-27 13:33:52.455+00_ANON-0000-0000-0677,1,27.92
2024-09-27,2024-09-27 20:58:14.967000 UTC,card,ANON-0000-0000-0681,Americano with Milk,Night,pt.,wrz,5,9,20,27.92,2024-09-27 20:58:14.967+00_ANON-0000-0000-0681,1,27.92
2024-09-28,2024-09-28 08:06:45.469000 UTC,card,ANON-0000-0000-0666,Americano with Milk,Morning,sob.,wrz,6,9,8,27.92,2024-09-28 08:06:45.469+00_ANON-0000-0000-0666,1,27.92
2024-09-28,2024-09-28 09:31:14.759000 UTC,card,ANON-0000-0000-0682,Americano with Milk,Morning,sob.,wrz,6,9,9,27.92,2024-09-28 09:31:14.759+00_ANON-0000-0000-0682,1,27.92
2024-03-01,2024-03-01 13:46:33.006000 UTC,card,ANON-0000-0000-0003,Americano,Afternoon,pt.,mar,5,3,13,28.9,2024-03-01 13:46:33.006+00_ANON-0000-0000-0003,1,28.9
2024-03-02,2024-03-02 10:22:06.957000 UTC,card,ANON-0000-0000-0010,Americano,Morning,sob.,mar,6,3,10,28.9,2024-03-02 10:22:06.957+00_ANON-0000-0000-0010,1,28.9
2024-03-02,2024-03-02 14:38:35.535000 UTC,card,ANON-0000-0000-0013,Americano,Afternoon,sob.,mar,6,3,14,28.9,2024-03-02 14:38:35.535+00_ANON-0000-0000-0013,1,28.9
2024-03-02,2024-03-02 17:34:54.969000 UTC,card,ANON-0000-0000-0004,Americano,Night,sob.,mar,6,3,17,28.9,2024-03-02 17:34:54.969+00_ANON-0000-0000-0004,1,28.9
2024-03-03,2024-03-03 11:33:56.118000 UTC,card,ANON-0000-0000-0016,Cortado,Morning,niedz.,mar,7,3,11,28.9,2024-03-03 11:33:56.118+00_ANON-0000-0000-0016,1,28.9
